"Date,""heat_index"",""humidity"",""NH3_rate"",""sensorId"",""temperature"",""temperaturext"""
"2025-11-28T06:46:44Z,""25.22675"",""59.8"",""0.000052182"",""node_01"",""25.1"",""20.5625"""
"2025-11-28T06:36:17Z,""25.21369"",""59.3"",""0.001274888"",""node_01"",""25.1"",""20.6875"""
"2025-11-28T06:25:39Z,""25.31325"",""58.9"",""0.00001435"",""node_01"",""25.2"",""20.8125"""
"2025-11-28T06:15:00Z,""25.30541"",""58.6"",""0.00001435"",""node_01"",""25.2"",""20.875"""
"2025-11-28T06:04:21Z,""25.39453"",""57.8"",""0.000002033830708"",""node_01"",""25.3"",""20.9375"""
"2025-11-28T05:53:54Z,""25.38147"",""57.3"",""0.000297855"",""node_01"",""25.3"",""20.9375"""
"2025-11-28T05:43:28Z,""25.46797"",""56.4"",""0.000052182"",""node_01"",""25.4"",""21.125"""
"2025-11-28T05:33:02Z,""25.44708"",""55.6"",""0.00001435"",""node_01"",""25.4"",""21.125"""
"2025-11-28T05:22:22Z,""25.42358"",""54.7"",""0.000087206"",""node_01"",""25.4"",""21.125"""
"2025-11-28T05:11:56Z,""25.50486"",""53.6"",""0.000087206"",""node_01"",""25.5"",""21.3125"""
"2025-11-28T05:01:30Z,""25.4918"",""53.1"",""0.00000003084331253"",""node_01"",""25.5"",""21.375"""
"2025-11-28T04:50:58Z,""25.57047"",""51.9"",""0.000052182"",""node_01"",""25.6"",""21.4375"""
"2025-11-28T04:40:36Z,""25.6648"",""51.3"",""0.000052182"",""node_01"",""25.7"",""21.625"""
"2025-11-28T04:30:09Z,""25.63869"",""50.3"",""0.000087206"",""node_01"",""25.7"",""21.5"""
"2025-11-28T04:19:30Z,""25.7278"",""49.5"",""0.00001435"",""node_01"",""25.8"",""21.625"""
"2025-11-28T04:08:44Z,""25.81952"",""48.8"",""0.001274888"",""node_01"",""25.9"",""21.8125"""
"2025-11-28T03:58:24Z,""25.80647"",""48.3"",""0"",""node_01"",""25.9"",""21.75"""
"2025-11-28T03:47:46Z,""25.9008"",""47.7"",""0.000137268"",""node_01"",""26"",""21.6875"""
"2025-11-28T03:37:19Z,""25.88774"",""47.2"",""0.00000610765987"",""node_01"",""26"",""21.875"""
"2025-11-28T03:26:27Z,""25.98469"",""46.7"",""0.000087206"",""node_01"",""26.1"",""21.9375"""
"2025-11-28T03:15:47Z,""26.07902"",""46.1"",""0.000137268"",""node_01"",""26.2"",""22.1875"""
"2025-11-28T03:05:20Z,""26.06074"",""45.4"",""0.00002887"",""node_01"",""26.2"",""22.0625"""
"2025-11-28T02:54:53Z,""26.57643"",""44.7"",""0.000206102"",""node_01"",""26.3"",""22.125"""
"2025-11-28T02:44:26Z,""26.55167"",""44.1"",""0.0000004327743006"",""node_01"",""26.3"",""22.0625"""
"2025-11-28T02:34:00Z,""26.6134"",""43.9"",""0.00001435"",""node_01"",""26.4"",""21.9375"""
